0	0.377417	0.377289	0.257661	0.127235	0.022001	0.198442	0.150314	0.146154	0.395118	0.382366	0.278988	0.209768	0.066296	0.281975	0.120717	0.291429	0.497636	0.567287
0.000087	0.372881	0.377289	0.257661	0.127235	0.022001	0.198442	0.156054	0.146154	0.390145	0.382366	0.278988	0.217498	0.066296	0.289264	0.120717	0.291429	0.497821	0.569191
0.000174	0.368584	0.371654	0.250741	0.127235	0.022001	0.198442	0.162066	0.155769	0.385398	0.378125	0.278988	0.217498	0.066296	0.289264	0.125649	0.305455	0.496245	0.56971
0.000261	0.364049	0.366019	0.250741	0.127235	0.027867	0.198442	0.167805	0.155769	0.380651	0.373884	0.271961	0.217498	0.066296	0.296554	0.131101	0.318961	0.49643	0.570489
0.000348	0.359752	0.360383	0.250741	0.127235	0.027867	0.206231	0.173818	0.155769	0.375904	0.373884	0.271961	0.22558	0.066296	0.303512	0.136812	0.346494	0.496894	0.57897
0.000435	0.355455	0.354748	0.244152	0.127235	0.027867	0.206231	0.18557	0.155769	0.375904	0.369643	0.271961	0.22558	0.075104	0.303512	0.136812	0.360519	0.495503	0.581307
0.000522	0.346622	0.349112	0.237562	0.127235	0.033734	0.206231	0.191309	0.155769	0.370931	0.369643	0.271961	0.233661	0.075104	0.310802	0.142523	0.374026	0.492165	0.587451
0.000609	0.338028	0.337842	0.237562	0.127235	0.033734	0.214021	0.203061	0.165865	0.366184	0.365402	0.271961	0.233661	0.075104	0.318091	0.148235	0.415065	0.493	0.594634
0.000696	0.329434	0.326571	0.230643	0.127235	0.039308	0.214021	0.220825	0.175481	0.361438	0.365402	0.271961	0.241743	0.075104	0.325381	0.159398	0.442597	0.493649	0.605019
0.000783	0.316543	0.309665	0.224053	0.127235	0.039308	0.222181	0.232577	0.185577	0.356691	0.35692	0.271961	0.249473	0.083913	0.33996	0.17082	0.47013	0.489198	0.615664
0.00087	0.303652	0.292759	0.217463	0.127235	0.045175	0.222181	0.244329	0.205288	0.346971	0.348438	0.264933	0.257554	0.083913	0.347581	0.181983	0.497662	0.486416	0.619212
0.000958	0.290523	0.275852	0.203954	0.127235	0.045175	0.22997	0.250068	0.214904	0.337477	0.339955	0.258257	0.257554	0.093185	0.355202	0.193406	0.523636	0.477701	0.622501
0.001045	0.277632	0.265427	0.197364	0.127235	0.051041	0.222181	0.250068	0.214904	0.323463	0.335714	0.258257	0.265636	0.093185	0.362823	0.199117	0.535584	0.467316	0.623367
0.001132	0.269038	0.255283	0.190774	0.127235	0.051041	0.222181	0.250068	0.225	0.318716	0.326786	0.25123	0.273717	0.093185	0.370444	0.199117	0.547532	0.460732	0.622328
0.001219	0.264741	0.250211	0.190774	0.127235	0.045175	0.222181	0.250068	0.225	0.309448	0.317857	0.244202	0.273717	0.093185	0.378065	0.199117	0.547532	0.45554	0.615578
0.001306	0.260444	0.250211	0.184185	0.127235	0.051041	0.222181	0.250068	0.225	0.304702	0.317857	0.244202	0.281799	0.093185	0.378065	0.199117	0.559481	0.453871	0.617741
0.001393	0.260444	0.245139	0.184185	0.127235	0.045175	0.222181	0.250068	0.225	0.299955	0.313616	0.237175	0.281799	0.093185	0.378065	0.193406	0.559481	0.450348	0.610645
0.00148	0.260444	0.245139	0.184185	0.127235	0.045175	0.222181	0.250068	0.225	0.299955	0.313616	0.237175	0.289529	0.093185	0.378065	0.193406	0.547532	0.450348	0.610558
0.001567	0.264741	0.250211	0.184185	0.127235	0.045175	0.222181	0.250068	0.234615	0.299955	0.313616	0.237175	0.289529	0.093185	0.378065	0.187695	0.559481	0.45554	0.610645
0.001654	0.260444	0.250211	0.184185	0.132806	0.045175	0.222181	0.256081	0.234615	0.299955	0.313616	0.237175	0.289529	0.093185	0.385686	0.187695	0.559481	0.457673	0.612635
0.001741	0.260444	0.245139	0.184185	0.132806	0.051041	0.22997	0.26182	0.244712	0.299955	0.313616	0.237175	0.297611	0.093185	0.385686	0.193406	0.559481	0.4637	0.61653
0.001828	0.256147	0.240068	0.184185	0.132806	0.051041	0.22997	0.267833	0.253846	0.295434	0.313616	0.237175	0.297611	0.101994	0.393307	0.199117	0.571429	0.464163	0.622328
0.001915	0.247553	0.229924	0.177265	0.132806	0.056908	0.22997	0.279311	0.263462	0.290687	0.304688	0.237175	0.305692	0.101994	0.400928	0.204569	0.583377	0.463143	0.624838
